Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin %,Gross Income,Rating,Customer ID,Age,Membership Duration (Years),Visit Frequency
INV001488,A,Yangon,Member,Male,Home and lifestyle,49.52,4,9.9,207.98,2023-01-27,8:00,Cash,198.07999999999998,4.76,9.9,9.1,C00064,23,6,21
INV001489,A,Yangon,Normal,Male,Sports and travel,64.47,3,9.67,203.08,2023-01-28,10:45,Ewallet,193.41000000000003,4.76,9.67,7.4,C00898,22,7,21
INV001490,A,Yangon,Member,Male,Health and beauty,34.26,9,15.42,323.76,2023-01-29,13:45,Credit card,308.34,4.76,15.42,7.9,C00450,25,6,24
INV001491,C,Mandalay,Member,Female,Health and beauty,49.25,4,9.85,206.85,2023-01-30,18:00,Ewallet,197.0,4.76,9.85,6.5,C00208,57,5,20
INV001492,B,Naypyitaw,Member,Male,Fashion accessories,50.43,1,2.52,52.95,2023-01-31,8:00,Ewallet,50.43,4.76,2.52,7.7,C00859,59,5,11
INV001493,A,Yangon,Member,Female,Health and beauty,36.38,3,5.46,114.6,2023-02-01,12:15,Credit card,109.14,4.76,5.46,9.6,C00955,44,3,6
INV001494,B,Naypyitaw,Member,Female,Sports and travel,60.63,7,21.22,445.63,2023-02-02,18:00,Credit card,424.40999999999997,4.76,21.22,8.9,C00928,43,5,19
INV001495,A,Yangon,Member,Female,Food and beverages,33.24,3,4.99,104.71,2023-02-03,10:45,Cash,99.72,4.76,4.99,7.1,C00962,39,4,15
INV001496,C,Mandalay,Member,Male,Fashion accessories,49.48,3,7.42,155.86,2023-02-04,18:15,Credit card,148.44000000000003,4.76,7.42,6.1,C00179,35,3,21
INV001497,A,Yangon,Normal,Male,Fashion accessories,46.04,6,13.81,290.05,2023-02-05,18:45,Credit card,276.24,4.76,13.81,8.3,C00248,34,8,13
INV001498,A,Yangon,Member,Male,Electronic accessories,72.39,3,10.86,228.03,2023-02-06,20:15,Cash,217.17000000000002,4.76,10.86,8.0,C00137,19,2,22
INV001499,C,Mandalay,Normal,Female,Electronic accessories,69.06,3,10.36,217.54,2023-02-07,20:45,Cash,207.18,4.76,10.36,8.8,C00692,48,9,23
INV001500,A,Yangon,Member,Male,Home and lifestyle,52.04,2,5.2,109.28,2023-02-08,15:30,Ewallet,104.08,4.76,5.2,7.9,C00790,38,3,11
INV001501,A,Yangon,Normal,Female,Health and beauty,40.31,3,6.05,126.98,2023-02-09,20:00,Credit card,120.93,4.76,6.05,6.4,C00215,18,7,12
INV001502,B,Naypyitaw,Member,Male,Fashion accessories,43.44,4,8.69,182.45,2023-02-10,10:15,Credit card,173.76,4.76,8.69,7.8,C00018,63,8,14
INV001503,C,Mandalay,Member,Male,Food and beverages,31.5,4,6.3,132.3,2023-02-11,15:30,Credit card,126.00000000000001,4.76,6.3,9.2,C00698,19,2,22
INV001504,C,Mandalay,Normal,Female,Home and lifestyle,46.02,2,4.6,96.64,2023-02-12,14:00,Ewallet,92.04,4.76,4.6,7.4,C00337,40,6,22
INV001505,B,Naypyitaw,Member,Female,Electronic accessories,73.87,6,22.16,465.38,2023-02-13,20:30,Cash,443.21999999999997,4.76,22.16,8.5,C00547,22,9,11
INV001506,A,Yangon,Normal,Male,Food and beverages,33.34,5,8.34,175.04,2023-02-14,12:00,Ewallet,166.7,4.76,8.34,7.9,C00854,43,2,23
INV001507,C,Mandalay,Member,Male,Food and beverages,24.52,7,8.58,180.22,2023-02-15,19:00,Credit card,171.64,4.76,8.58,7.1,C00502,36,9,7
INV001508,B,Naypyitaw,Normal,Female,Electronic accessories,63.68,2,6.37,133.73,2023-02-16,18:00,Credit card,127.35999999999999,4.76,6.37,6.4,C00580,43,5,8
INV001509,A,Yangon,Member,Female,Fashion accessories,41.36,7,14.48,304.0,2023-02-17,12:45,Ewallet,289.52,4.76,14.48,7.8,C00797,40,8,19
INV001510,B,Naypyitaw,Normal,Male,Health and beauty,46.09,5,11.52,241.97,2023-02-18,8:30,Cash,230.45,4.76,11.52,6.6,C00018,55,8,23
INV001511,B,Naypyitaw,Normal,Male,Sports and travel,62.97,7,22.04,462.83,2023-02-19,15:45,Credit card,440.78999999999996,4.76,22.04,6.6,C00560,22,7,7
INV001512,A,Yangon,Member,Female,Electronic accessories,64.99,3,9.75,204.72,2023-02-20,11:15,Cash,194.97,4.76,9.75,8.7,C00764,42,9,13
INV001513,C,Mandalay,Member,Male,Home and lifestyle,51.25,6,15.38,322.88,2023-02-21,12:00,Ewallet,307.5,4.76,15.38,7.1,C00834,52,9,23
INV001514,C,Mandalay,Normal,Male,Electronic accessories,68.23,5,17.06,358.21,2023-02-22,14:45,Credit card,341.15,4.76,17.06,8.1,C00584,27,1,24
INV001515,C,Mandalay,Member,Male,Food and beverages,37.22,8,14.89,312.65,2023-02-23,12:30,Cash,297.76,4.76,14.89,6.6,C00262,37,9,19
INV001516,C,Mandalay,Member,Male,Sports and travel,61.06,4,12.21,256.45,2023-02-24,18:45,Cash,244.23999999999998,4.76,12.21,9.7,C00250,33,7,17
INV001517,C,Mandalay,Normal,Male,Health and beauty,38.42,4,7.68,161.36,2023-02-25,15:30,Cash,153.68,4.76,7.68,9.3,C00032,37,5,18
INV001518,A,Yangon,Normal,Male,Health and beauty,44.73,2,4.47,93.93,2023-02-26,14:00,Cash,89.46000000000001,4.76,4.47,8.0,C00669,59,4,13
INV001519,A,Yangon,Normal,Female,Home and lifestyle,43.3,4,8.66,181.86,2023-02-27,17:15,Ewallet,173.20000000000002,4.76,8.66,6.7,C00785,18,5,19
INV001520,B,Naypyitaw,Normal,Female,Fashion accessories,37.91,3,5.69,119.42,2023-02-28,19:15,Cash,113.73,4.76,5.69,9.0,C00044,47,1,8
INV001521,B,Naypyitaw,Member,Female,Food and beverages,30.76,4,6.15,129.19,2023-03-01,15:15,Ewallet,123.03999999999999,4.76,6.15,9.5,C00905,19,3,10
INV001522,C,Mandalay,Member,Male,Home and lifestyle,49.14,4,9.83,206.39,2023-03-02,15:30,Credit card,196.55999999999997,4.76,9.83,6.5,C00437,38,5,21
INV001523,A,Yangon,Member,Male,Electronic accessories,75.38,2,7.54,158.3,2023-03-03,17:00,Cash,150.76000000000002,4.76,7.54,8.0,C00664,45,5,5
INV001524,B,Naypyitaw,Normal,Male,Home and lifestyle,51.57,6,15.47,324.89,2023-03-04,16:30,Cash,309.41999999999996,4.76,15.47,8.0,C00039,42,5,22
INV001525,C,Mandalay,Member,Female,Electronic accessories,74.34,2,7.43,156.11,2023-03-05,17:45,Ewallet,148.68,4.76,7.43,7.7,C00288,41,3,13
INV001526,B,Naypyitaw,Normal,Male,Health and beauty,37.8,4,7.56,158.76,2023-03-06,8:30,Credit card,151.2,4.76,7.56,8.4,C00292,32,8,12
INV001527,C,Mandalay,Normal,Female,Health and beauty,40.05,4,8.01,168.21,2023-03-07,13:45,Credit card,160.20000000000002,4.76,8.01,8.4,C00073,59,6,21
INV001528,B,Naypyitaw,Member,Female,Sports and travel,59.8,9,26.91,565.11,2023-03-08,13:45,Cash,538.2,4.76,26.91,9.3,C00380,40,7,17
INV001529,C,Mandalay,Member,Male,Health and beauty,37.89,4,7.58,159.14,2023-03-09,14:45,Credit card,151.55999999999997,4.76,7.58,6.8,C00058,58,4,16
INV001530,B,Naypyitaw,Normal,Female,Fashion accessories,44.33,3,6.65,139.64,2023-03-10,17:45,Credit card,132.98999999999998,4.76,6.65,7.7,C00197,41,3,18
INV001531,B,Naypyitaw,Member,Male,Health and beauty,32.86,1,1.64,34.5,2023-03-11,20:15,Ewallet,32.86,4.76,1.64,9.4,C00467,31,4,9
INV001532,C,Mandalay,Member,Male,Electronic accessories,72.64,6,21.79,457.63,2023-03-12,8:30,Credit card,435.84,4.76,21.79,6.6,C00826,42,6,15
INV001533,A,Yangon,Normal,Male,Health and beauty,43.54,6,13.06,274.3,2023-03-13,8:45,Ewallet,261.24,4.76,13.06,7.9,C00708,40,8,17
INV001534,C,Mandalay,Member,Male,Fashion accessories,40.28,4,8.06,169.18,2023-03-14,11:00,Credit card,161.12,4.76,8.06,8.9,C00945,58,6,24
INV001535,A,Yangon,Member,Female,Sports and travel,58.26,4,11.65,244.69,2023-03-15,20:45,Ewallet,233.04,4.76,11.65,9.4,C00192,61,8,17
INV001536,B,Naypyitaw,Normal,Male,Home and lifestyle,45.29,4,9.06,190.22,2023-03-16,15:30,Credit card,181.16,4.76,9.06,8.0,C00223,46,9,24
INV001537,B,Naypyitaw,Normal,Female,Food and beverages,33.53,4,6.71,140.83,2023-03-17,13:15,Credit card,134.12,4.76,6.71,10.0,C00836,50,6,5
INV001538,B,Naypyitaw,Member,Female,Sports and travel,61.25,6,18.38,385.88,2023-03-18,12:30,Cash,367.5,4.76,18.38,7.6,C00489,53,2,10
INV001539,C,Mandalay,Member,Male,Sports and travel,56.11,6,16.83,353.49,2023-03-19,17:00,Ewallet,336.66,4.76,16.83,6.2,C00112,24,8,22
INV001540,C,Mandalay,Normal,Male,Sports and travel,54.63,4,10.93,229.45,2023-03-20,19:15,Ewallet,218.51999999999998,4.76,10.93,6.1,C00653,58,2,5
INV001541,A,Yangon,Normal,Female,Food and beverages,30.3,4,6.06,127.26,2023-03-21,13:30,Cash,121.2,4.76,6.06,6.5,C00580,36,1,20
INV001542,C,Mandalay,Normal,Female,Sports and travel,64.39,1,3.22,67.61,2023-03-22,12:00,Credit card,64.39,4.76,3.22,8.4,C00319,46,2,5
INV001543,A,Yangon,Member,Female,Food and beverages,25.79,1,1.29,27.08,2023-03-23,19:45,Credit card,25.79,4.76,1.29,7.3,C00701,54,4,24
INV001544,B,Naypyitaw,Member,Female,Fashion accessories,42.78,3,6.42,134.76,2023-03-24,20:45,Cash,128.34,4.76,6.42,7.2,C00608,48,3,19
INV001545,C,Mandalay,Member,Male,Sports and travel,55.98,4,11.2,235.12,2023-03-25,13:00,Ewallet,223.92000000000002,4.76,11.2,9.2,C00102,62,8,9
INV001546,C,Mandalay,Member,Male,Food and beverages,38.27,4,7.65,160.73,2023-03-26,11:45,Ewallet,153.07999999999998,4.76,7.65,9.6,C00812,20,4,6
INV001547,A,Yangon,Member,Male,Food and beverages,23.33,8,9.33,195.97,2023-03-27,11:15,Ewallet,186.64,4.76,9.33,7.4,C00667,63,5,8
INV001548,C,Mandalay,Normal,Female,Fashion accessories,44.38,4,8.88,186.4,2023-03-28,18:30,Ewallet,177.52,4.76,8.88,7.7,C00093,26,3,11
INV001549,A,Yangon,Member,Female,Food and beverages,36.2,4,7.24,152.04,2023-03-29,19:30,Credit card,144.79999999999998,4.76,7.24,6.3,C00297,53,5,11
INV001550,C,Mandalay,Member,Male,Home and lifestyle,54.23,4,10.85,227.77,2023-03-30,8:00,Credit card,216.92000000000002,4.76,10.85,7.0,C00621,52,7,21
INV001551,B,Naypyitaw,Member,Male,Sports and travel,63.13,4,12.63,265.15,2023-03-31,10:30,Ewallet,252.51999999999998,4.76,12.63,6.9,C00049,32,3,15
INV001552,B,Naypyitaw,Normal,Female,Fashion accessories,48.33,3,7.25,152.24,2023-04-01,12:30,Cash,144.99,4.76,7.25,9.3,C00884,64,4,21
INV001553,C,Mandalay,Member,Female,Electronic accessories,78.9,4,15.78,331.38,2023-04-02,8:15,Cash,315.6,4.76,15.78,8.5,C00782,54,1,18
INV001554,A,Yangon,Normal,Female,Sports and travel,55.67,4,11.13,233.81,2023-04-03,11:00,Ewallet,222.68,4.76,11.13,6.6,C00216,50,7,17
INV001555,C,Mandalay,Member,Female,Electronic accessories,68.33,4,13.67,286.99,2023-04-04,8:30,Ewallet,273.32,4.76,13.67,9.7,C00193,62,8,21
INV001556,C,Mandalay,Member,Female,Electronic accessories,63.51,4,12.7,266.74,2023-04-05,13:15,Ewallet,254.04000000000002,4.76,12.7,9.1,C00998,36,5,24
INV001557,C,Mandalay,Normal,Female,Food and beverages,35.19,9,15.84,332.55,2023-04-06,8:30,Credit card,316.71000000000004,4.76,15.84,7.1,C00175,42,7,10
INV001558,C,Mandalay,Normal,Male,Home and lifestyle,40.04,3,6.01,126.13,2023-04-07,19:45,Cash,120.11999999999999,4.76,6.01,9.4,C00571,47,1,10
INV001559,C,Mandalay,Normal,Female,Food and beverages,34.13,3,5.12,107.51,2023-04-08,12:00,Cash,102.39,4.76,5.12,6.7,C00536,28,2,5
INV001560,A,Yangon,Normal,Male,Sports and travel,66.87,4,13.37,280.85,2023-04-09,16:15,Cash,267.48,4.76,13.37,7.7,C00557,23,6,21
INV001561,B,Naypyitaw,Member,Female,Sports and travel,63.22,5,15.81,331.91,2023-04-10,14:15,Ewallet,316.1,4.76,15.81,8.9,C00125,29,3,18
INV001562,C,Mandalay,Member,Male,Electronic accessories,71.1,5,17.78,373.28,2023-04-11,8:30,Ewallet,355.5,4.76,17.78,9.6,C00225,38,7,14
INV001563,A,Yangon,Normal,Male,Fashion accessories,43.61,6,13.08,274.74,2023-04-12,16:15,Credit card,261.66,4.76,13.08,9.6,C00536,54,5,16
INV001564,C,Mandalay,Normal,Male,Sports and travel,61.16,9,27.52,577.96,2023-04-13,14:00,Cash,550.44,4.76,27.52,6.3,C00164,46,4,19
INV001565,B,Naypyitaw,Member,Female,Food and beverages,22.52,3,3.38,70.94,2023-04-14,9:15,Credit card,67.56,4.76,3.38,8.6,C00480,64,3,12
INV001566,A,Yangon,Member,Male,Electronic accessories,63.81,2,6.38,134.0,2023-04-15,16:15,Cash,127.62,4.76,6.38,8.2,C00338,53,4,17
INV001567,C,Mandalay,Member,Female,Food and beverages,24.41,4,4.88,102.52,2023-04-16,20:15,Credit card,97.64,4.76,4.88,7.1,C00554,54,5,7
INV001568,A,Yangon,Member,Male,Food and beverages,32.13,1,1.61,33.74,2023-04-17,18:15,Cash,32.13,4.76,1.61,7.4,C00213,40,1,5
INV001569,A,Yangon,Member,Female,Food and beverages,28.47,6,8.54,179.36,2023-04-18,20:30,Credit card,170.82000000000002,4.76,8.54,7.6,C00169,20,7,20
INV001570,B,Naypyitaw,Member,Male,Health and beauty,46.97,2,4.7,98.64,2023-04-19,15:15,Cash,93.94,4.76,4.7,8.6,C00638,36,7,17
INV001571,B,Naypyitaw,Member,Male,Fashion accessories,48.97,5,12.24,257.09,2023-04-20,9:30,Cash,244.84999999999997,4.76,12.24,8.3,C00116,34,9,19
INV001572,C,Mandalay,Member,Male,Food and beverages,29.81,4,5.96,125.2,2023-04-21,14:15,Credit card,119.24000000000001,4.76,5.96,9.6,C00431,38,8,8
INV001573,A,Yangon,Normal,Female,Health and beauty,41.08,4,8.22,172.54,2023-04-22,20:45,Credit card,164.32,4.76,8.22,8.5,C00269,49,1,7
INV001574,B,Naypyitaw,Member,Female,Food and beverages,32.18,3,4.83,101.37,2023-04-23,9:00,Credit card,96.54,4.76,4.83,6.4,C00702,22,6,17
INV001575,A,Yangon,Normal,Male,Electronic accessories,65.62,6,19.69,413.41,2023-04-24,8:00,Ewallet,393.72,4.76,19.69,8.2,C00419,55,3,5
INV001576,B,Naypyitaw,Normal,Female,Food and beverages,36.93,6,11.08,232.66,2023-04-25,8:00,Credit card,221.57999999999998,4.76,11.08,6.5,C00019,36,3,22
INV001577,A,Yangon,Member,Male,Fashion accessories,45.22,5,11.3,237.4,2023-04-26,11:45,Ewallet,226.1,4.76,11.3,8.1,C00103,60,4,17
INV001578,C,Mandalay,Member,Male,Home and lifestyle,50.7,2,5.07,106.47,2023-04-27,17:45,Ewallet,101.4,4.76,5.07,6.3,C00037,46,4,17
INV001579,C,Mandalay,Member,Male,Fashion accessories,38.09,4,7.62,159.98,2023-04-28,19:00,Credit card,152.35999999999999,4.76,7.62,6.1,C00569,60,3,20
INV001580,C,Mandalay,Member,Male,Health and beauty,31.94,6,9.58,201.22,2023-04-29,9:15,Cash,191.64,4.76,9.58,8.3,C00402,30,1,20
INV001581,A,Yangon,Normal,Female,Home and lifestyle,55.52,3,8.33,174.89,2023-04-30,20:45,Cash,166.55999999999997,4.76,8.33,9.3,C00097,36,4,19
INV001582,A,Yangon,Normal,Female,Fashion accessories,44.84,5,11.21,235.41,2023-05-01,8:30,Ewallet,224.2,4.76,11.21,8.0,C00364,36,3,23
INV001583,A,Yangon,Member,Female,Health and beauty,40.32,1,2.02,42.34,2023-05-02,16:45,Credit card,40.32,4.76,2.02,6.9,C00853,48,5,23
INV001584,C,Mandalay,Normal,Male,Sports and travel,61.21,2,6.12,128.54,2023-05-03,9:15,Cash,122.41999999999999,4.76,6.12,8.3,C00018,60,6,23
INV001585,B,Naypyitaw,Normal,Female,Sports and travel,58.25,2,5.83,122.33,2023-05-04,20:00,Ewallet,116.5,4.76,5.83,8.4,C00294,39,3,14
INV001586,B,Naypyitaw,Member,Female,Electronic accessories,62.93,1,3.15,66.08,2023-05-05,15:45,Ewallet,62.93,4.76,3.15,6.8,C00306,37,1,10
INV001587,B,Naypyitaw,Normal,Female,Sports and travel,51.73,4,10.35,217.27,2023-05-06,10:30,Cash,206.92000000000002,4.76,10.35,7.7,C00182,52,7,8
INV001588,C,Mandalay,Normal,Male,Home and lifestyle,52.52,9,23.63,496.31,2023-05-07,10:15,Cash,472.68,4.76,23.63,8.6,C00237,37,5,13
INV001589,C,Mandalay,Normal,Male,Home and lifestyle,45.01,3,6.75,141.78,2023-05-08,12:15,Credit card,135.03,4.76,6.75,8.7,C00827,43,6,11
INV001590,C,Mandalay,Normal,Male,Fashion accessories,47.84,6,14.35,301.39,2023-05-09,11:15,Cash,287.03999999999996,4.76,14.35,9.1,C00519,40,1,17
INV001591,C,Mandalay,Normal,Male,Food and beverages,19.6,5,4.9,102.9,2023-05-10,15:30,Cash,98.0,4.76,4.9,9.0,C00155,32,7,6
INV001592,C,Mandalay,Normal,Female,Electronic accessories,66.02,4,13.2,277.28,2023-05-11,8:00,Cash,264.08,4.76,13.2,9.0,C00334,44,2,17
INV001593,B,Naypyitaw,Member,Male,Sports and travel,58.37,3,8.76,183.87,2023-05-12,8:00,Ewallet,175.11,4.76,8.76,8.6,C00244,46,5,23
INV001594,C,Mandalay,Normal,Female,Electronic accessories,72.15,5,18.04,378.79,2023-05-13,19:15,Ewallet,360.75,4.76,18.04,9.8,C00292,63,3,21
INV001595,B,Naypyitaw,Member,Female,Food and beverages,25.26,6,7.58,159.14,2023-05-14,20:30,Cash,151.55999999999997,4.76,7.58,9.8,C00335,24,3,19
INV001596,B,Naypyitaw,Member,Male,Food and beverages,37.38,4,7.48,157.0,2023-05-15,18:15,Cash,149.52,4.76,7.48,8.7,C00412,32,6,22
INV001597,A,Yangon,Member,Male,Home and lifestyle,53.63,2,5.36,112.62,2023-05-16,8:45,Ewallet,107.26,4.76,5.36,6.3,C00111,53,1,17
INV001598,C,Mandalay,Member,Female,Electronic accessories,77.46,2,7.75,162.67,2023-05-17,17:15,Ewallet,154.92,4.76,7.75,8.3,C00316,20,1,19
INV001599,A,Yangon,Member,Female,Sports and travel,60.64,3,9.1,191.02,2023-05-18,16:00,Credit card,181.92000000000002,4.76,9.1,6.2,C00618,52,8,5
INV001600,B,Naypyitaw,Member,Male,Sports and travel,56.92,4,11.38,239.06,2023-05-19,19:00,Credit card,227.68,4.76,11.38,8.2,C00205,54,9,23
INV001601,B,Naypyitaw,Normal,Male,Food and beverages,38.53,5,9.63,202.28,2023-05-20,10:45,Credit card,192.65,4.76,9.63,6.8,C00799,27,5,20
INV001602,C,Mandalay,Member,Female,Home and lifestyle,35.84,7,12.54,263.42,2023-05-21,10:00,Cash,250.88000000000002,4.76,12.54,8.0,C00245,55,8,23
INV001603,C,Mandalay,Member,Male,Food and beverages,27.23,5,6.81,142.96,2023-05-22,9:45,Credit card,136.15,4.76,6.81,9.2,C00306,30,6,17
INV001604,C,Mandalay,Normal,Male,Home and lifestyle,53.65,5,13.41,281.66,2023-05-23,16:15,Ewallet,268.25,4.76,13.41,8.9,C00267,54,6,12
INV001605,B,Naypyitaw,Normal,Male,Fashion accessories,45.06,3,6.76,141.94,2023-05-24,15:15,Credit card,135.18,4.76,6.76,9.2,C00241,32,4,21
INV001606,B,Naypyitaw,Member,Male,Food and beverages,37.15,6,11.14,234.04,2023-05-25,14:45,Cash,222.89999999999998,4.76,11.14,7.9,C00439,60,6,8
INV001607,C,Mandalay,Member,Female,Electronic accessories,71.91,3,10.79,226.52,2023-05-26,8:45,Cash,215.73000000000002,4.76,10.79,7.9,C00933,22,9,13
INV001608,A,Yangon,Normal,Male,Fashion accessories,49.11,10,24.56,515.66,2023-05-27,18:45,Ewallet,491.09999999999997,4.76,24.56,9.5,C00056,26,5,15
INV001609,B,Naypyitaw,Member,Male,Electronic accessories,77.71,5,19.43,407.98,2023-05-28,11:15,Credit card,388.55,4.76,19.43,8.8,C00149,27,4,8
INV001610,B,Naypyitaw,Member,Male,Electronic accessories,69.97,8,27.99,587.75,2023-05-29,15:30,Ewallet,559.76,4.76,27.99,8.5,C00320,45,4,22
INV001611,B,Naypyitaw,Member,Male,Sports and travel,64.9,5,16.23,340.73,2023-05-30,18:30,Credit card,324.5,4.76,16.23,7.9,C00717,60,5,12
INV001612,B,Naypyitaw,Member,Female,Fashion accessories,41.78,1,2.09,43.87,2023-05-31,19:15,Ewallet,41.78,4.76,2.09,9.2,C00832,42,1,21
INV001613,C,Mandalay,Member,Male,Health and beauty,47.8,5,11.95,250.95,2023-06-01,14:00,Ewallet,239.0,4.76,11.95,6.8,C00867,26,3,20
INV001614,C,Mandalay,Member,Female,Electronic accessories,64.26,3,9.64,202.42,2023-06-02,17:00,Credit card,192.77999999999997,4.76,9.64,8.2,C00741,37,2,20
INV001615,B,Naypyitaw,Member,Male,Food and beverages,44.01,2,4.4,92.42,2023-06-03,9:15,Ewallet,88.02,4.76,4.4,7.3,C00201,29,4,18
INV001616,C,Mandalay,Member,Female,Home and lifestyle,53.8,5,13.45,282.45,2023-06-04,14:00,Ewallet,269.0,4.76,13.45,7.3,C00311,63,9,22
INV001617,C,Mandalay,Normal,Female,Home and lifestyle,45.04,5,11.26,236.46,2023-06-05,9:00,Cash,225.20000000000002,4.76,11.26,9.5,C00781,43,8,23
INV001618,A,Yangon,Normal,Female,Fashion accessories,44.81,6,13.44,282.3,2023-06-06,11:45,Credit card,268.86,4.76,13.44,9.1,C00158,38,2,22
INV001619,A,Yangon,Member,Female,Electronic accessories,69.06,7,24.17,507.59,2023-06-07,20:00,Ewallet,483.41999999999996,4.76,24.17,8.7,C00506,27,6,12
INV001620,C,Mandalay,Normal,Female,Home and lifestyle,47.94,5,11.98,251.68,2023-06-08,15:45,Ewallet,239.70000000000002,4.76,11.98,7.5,C00553,57,1,15
INV001621,C,Mandalay,Member,Male,Food and beverages,32.87,5,8.22,172.57,2023-06-09,10:00,Ewallet,164.35,4.76,8.22,9.1,C00505,64,8,12
INV001622,C,Mandalay,Member,Female,Food and beverages,28.02,3,4.2,88.26,2023-06-10,8:15,Credit card,84.06,4.76,4.2,8.4,C00646,21,5,13
INV001623,A,Yangon,Member,Male,Sports and travel,62.44,3,9.37,196.69,2023-06-11,18:15,Ewallet,187.32,4.76,9.37,6.3,C00889,51,3,9
INV001624,C,Mandalay,Member,Female,Sports and travel,59.37,4,11.87,249.35,2023-06-12,10:30,Cash,237.48,4.76,11.87,7.7,C00588,63,3,8
INV001625,B,Naypyitaw,Member,Male,Sports and travel,57.48,7,20.12,422.48,2023-06-13,16:30,Ewallet,402.36,4.76,20.12,6.8,C00335,23,6,23
INV001626,A,Yangon,Normal,Male,Home and lifestyle,52.15,3,7.82,164.27,2023-06-14,16:00,Cash,156.45000000000002,4.76,7.82,6.9,C00489,52,6,13
INV001627,A,Yangon,Member,Male,Food and beverages,33.44,3,5.02,105.34,2023-06-15,18:00,Ewallet,100.32000000000001,4.76,5.02,6.5,C00300,55,5,23
INV001628,C,Mandalay,Member,Female,Fashion accessories,48.98,5,12.24,257.14,2023-06-16,18:30,Cash,244.89999999999998,4.76,12.24,8.1,C00443,26,8,14
INV001629,B,Naypyitaw,Member,Female,Electronic accessories,68.45,5,17.11,359.36,2023-06-17,16:30,Credit card,342.25,4.76,17.11,9.5,C00161,38,8,10
INV001630,C,Mandalay,Member,Male,Food and beverages,34.09,3,5.11,107.38,2023-06-18,16:15,Cash,102.27,4.76,5.11,8.6,C00514,29,8,6
INV001631,C,Mandalay,Member,Female,Sports and travel,68.73,4,13.75,288.67,2023-06-19,18:30,Ewallet,274.92,4.76,13.75,9.0,C00727,52,4,19
INV001632,C,Mandalay,Member,Male,Sports and travel,57.15,4,11.43,240.03,2023-06-20,14:30,Ewallet,228.6,4.76,11.43,8.7,C00456,61,9,8
INV001633,C,Mandalay,Member,Female,Home and lifestyle,58.47,3,8.77,184.18,2023-06-21,14:00,Credit card,175.41,4.76,8.77,9.4,C00463,47,5,16
INV001634,C,Mandalay,Member,Female,Sports and travel,59.48,5,14.87,312.27,2023-06-22,11:45,Credit card,297.4,4.76,14.87,8.6,C00461,58,1,19
INV001635,A,Yangon,Member,Female,Food and beverages,35.2,2,3.52,73.92,2023-06-23,20:45,Credit card,70.4,4.76,3.52,7.9,C00901,59,6,24
INV001636,C,Mandalay,Normal,Male,Food and beverages,26.78,6,8.03,168.71,2023-06-24,14:15,Credit card,160.68,4.76,8.03,6.9,C00251,22,7,22
INV001637,B,Naypyitaw,Member,Male,Sports and travel,62.79,5,15.7,329.65,2023-06-25,9:15,Ewallet,313.95,4.76,15.7,6.4,C00875,25,2,9
INV001638,A,Yangon,Member,Female,Health and beauty,45.2,4,9.04,189.84,2023-06-26,8:30,Ewallet,180.8,4.76,9.04,9.7,C00282,64,9,22
INV001639,B,Naypyitaw,Member,Male,Food and beverages,26.9,2,2.69,56.49,2023-06-27,9:45,Ewallet,53.800000000000004,4.76,2.69,9.2,C00273,62,5,7
INV001640,A,Yangon,Member,Male,Electronic accessories,71.97,2,7.2,151.14,2023-06-28,12:45,Credit card,143.94,4.76,7.2,6.2,C00364,42,1,18
INV001641,B,Naypyitaw,Member,Female,Fashion accessories,53.78,4,10.76,225.88,2023-06-29,19:45,Cash,215.12,4.76,10.76,7.6,C00444,54,4,15
INV001642,C,Mandalay,Member,Female,Fashion accessories,43.34,5,10.84,227.54,2023-06-30,15:30,Ewallet,216.7,4.76,10.84,7.2,C00069,28,5,17
INV001643,A,Yangon,Member,Male,Electronic accessories,67.38,4,13.48,283.0,2023-07-01,19:00,Credit card,269.52,4.76,13.48,9.5,C00692,62,2,20
INV001644,A,Yangon,Member,Male,Sports and travel,61.68,2,6.17,129.53,2023-07-02,14:00,Cash,123.36,4.76,6.17,8.2,C00529,29,1,19
INV001645,C,Mandalay,Normal,Male,Fashion accessories,44.46,4,8.89,186.73,2023-07-03,11:00,Ewallet,177.83999999999997,4.76,8.89,9.4,C00218,21,3,19
INV001646,C,Mandalay,Member,Female,Fashion accessories,47.99,3,7.2,151.17,2023-07-04,10:30,Credit card,143.97,4.76,7.2,7.8,C00338,36,1,10
INV001647,B,Naypyitaw,Member,Female,Home and lifestyle,55.54,2,5.55,116.63,2023-07-05,16:45,Ewallet,111.08,4.76,5.55,7.6,C00549,59,5,24
INV001648,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.31,237.43,2023-07-06,8:00,Cash,226.12,4.76,11.31,9.9,C00491,43,6,22
INV001649,A,Yangon,Member,Female,Home and lifestyle,46.55,5,11.64,244.39,2023-07-07,13:15,Credit card,232.75,4.76,11.64,6.6,C00381,20,6,20
INV001650,C,Mandalay,Normal,Male,Food and beverages,29.17,1,1.46,30.63,2023-07-08,19:00,Credit card,29.169999999999998,4.76,1.46,6.1,C00737,45,5,8
INV001651,B,Naypyitaw,Member,Male,Health and beauty,40.29,2,4.03,84.61,2023-07-09,14:15,Credit card,80.58,4.76,4.03,6.6,C00501,59,6,7
